79
34
30
33
29
19
14
65
22
22
16
21
12
15
139
61
66
193
72
54
133
105
76
370
62
148
188
195
114
227
179
126
488
82
135
81
168
133
197
270
104
416
117
148
233
401
114
23
64
26
139
211
153
152
203
60
112
160
85
228
421
291
362
269
522
29
25
164
24
21
301
27
221
54
17
228
22
462
332
37
213
44
26
108
84
617
137
327
32
128
16
263
25
286
41
240
25
151
481
656
