4
4
6
2
8
2
3
4
2
2
2
4
3
3
4
3
5
4
5
27
13
7
3
3
4
3
10
5
7
7
6
3
6
4
5
5
5
8
4
9
3
3
4
4
10
6
3
8
4
3
4
2
2
2
2
5
5
2
7
8
4
4
2
5
9
2
4
2
3
2
1
1
2
2
3
3
13
4
3
7
4
4
4
2
2
3
6
7
3
3
3
9
2
2
2
12
2
2
2
2
