19
6
6
4
4
3
8
17
9
8
10
11
10
5
6
5
6
6
6
7
5
6
5
6
6
5
6
5
5
6
5
5
6
5
6
6
4
14
7
6
5
5
8
4
4
4
4
5
6
3
3
3
3
4
3
4
4
4
4
5
3
3
3
3
3
3
4
4
4
3
3
3
4
5
3
4
4
4
4
4
3
3
3
2
3
3
8
4
5
6
3
4
5
2
3
2
2
2
3
2
