192
12
8
8
8
20
8
7
5
8
8
7
13
8
8
5
14
12
92
76
50
137
147
85
89
136
148
103
18
439
242
61
64
278
98
200
177
12
171
61
312
133
177
221
213
196
248
253
96
104
144
199
327
32
80
19
75
188
157
194
531
88
34
135
96
20
37
113
87
100
343
91
14
109
127
175
70
198
64
392
14
391
62
54
37
174
122
171
53
197
106
200
134
156
97
41
33
175
58
153
