16
11
12
10
11
9
13
13
8
9
11
10
6
7
7
7
6
7
7
5
5
5
6
5
5
6
5
5
6
4
5
5
5
7
8
5
12
6
9
5
3
4
4
4
3
4
7
5
5
3
3
4
4
6
4
4
5
4
4
4
3
4
3
2
3
3
4
4
4
3
3
4
5
3
4
5
6
4
3
6
3
3
2
2
3
6
4
8
8
2
1
0
2
4
2
0
2
2
2
2
