9
7
7
9
16
10
12
13
34
15
28
54
95
37
58
94
5
85
46
21
74
164
132
42
129
25
25
34
34
50
58
59
61
29
38
105
73
25
34
32
41
6
88
87
85
64
36
66
34
92
113
100
92
44
74
81
185
173
176
73
80
35
190
105
77
51
92
131
51
32
136
79
127
77
79
50
49
44
79
54
257
86
52
128
56
112
185
77
22
156
46
25
48
26
149
9
49
54
110
211
