300
47
39
85
57
52
69
34
83
94
73
85
82
67
40
63
214
193
91
168
154
112
275
179
148
177
204
73
54
210
125
463
211
214
148
801
274
39
355
190
193
149
230
40
112
218
240
175
283
25
290
74
252
142
319
117
375
221
112
365
31
220
24
326
267
38
106
134
134
484
23
167
131
335
37
523
450
693
26
211
19
314
1090
240
550
552
217
656
14
492
68
790
106
915
352
1020
252
826
447
94
